account_id,amount,memo
WcnGqTnAiaWsXJ3cJfAzE9HLEFcb3hVSk2UFdYJQQWjLybK,2213.082192,
XtJW3v7i1C31U2M4sT2AE1D3JCPxFU87N1RuMS7VA6xcbnH,3048.322578,
WDDmWn2818TMFt6j1np5XmKbRaqtuyuZuXbEh6QXE7UKfaE,23898.849009,
aqR33fprge2YgwQ5714ni1kVZLu5wSUEAgz7c8fucoZ8bKd,614.745054,
WW4joUee3AnVzbdVH88cMgqSDS6g85KftAnNwYZjmU2xJsA,614.745054,
YsrcUoMd1xWnzdSMqdkhNvduEoLjFhvPWjiYFdp2Mxiwedx,4672.062404,
agh5tCt77bQoXGAgepfqbCPGWzeAKQK8AfUYjHinup5Mmx4,1967.184171,
ZFhzf5Cp3aFE7Q8LpLtSFQNdSowqikFizrRRiK68y3RznHk,8009.664516,
YoShSW6Ua4gasTSvGx3ohxXPPkd6EvLKqSmuaEPoiHKqMuw,609.664516,
avTdTf6smBvboAqbRUJcofZtBbbWz39H6qHNcNZSE5tvZ65,609.664516,
bhAG5uXnq5gvg72pBpabG7dAFV47c3FDki4X8DPT3vWHHsz,4303.215372,
b6jwmauui9okBbvbeTc74QEEFjmneUMjRvx1shjHwZCS22A,614.745054,
WpLzRQVmaaefcvwAQDpzSJF2iGXcaqvMm14MbpDcGi6aB2v,1309.490107,
YMXgdQNFQha5HSQfh78tZ6MfCb9Mqk78nR2ovn7fyHCHZfU,1219.329032,
WaQXX8E6tzWSrJY7DKawUhYyfTBzgKBveNHU9igM3mcdPbJ,1844.23516,
a7ghe7emXtt8mazuCKq1TF4JL2TxwjULcmkK5JnLyUSP8aJ,2090.133181,
b1EBAtMmew5eijnA9JEA5Z5J2DjDEhgBRhuPnxZ7Kk7aHCK,2046.651289,
YFyz4AaNx8UwFi8UazBMi6c7nD6s8UfpJxcL51iEGdhUStx,1219.329032,
Y3BHvPJK1G5XRmsA4GgnKDtLGjQ8txZ1r78A66G3xXkXJWj,975.463225,
W7pMuLwUaHk5dQjkFnv16DixAv1hJRWujK7tGDMHhDu5seb,24589.802126,
WdPVJquP3URoxfwwWiqbThuV8uzHqvMsGZQtoh2avVuP4Ei,2458.980213,
Yr7e2Pqv27UXKKzUz2cgj6LzpuJm6Zftuuuk4YaZhEVftLC,614.745054,
YvvdbmbUFihwLbt1Q3JSH7NCoxoyBqasDVWgZrLZHMSHx2X,1229.490107,
bWvt6Y7o6p9Ry6cX47kQvDDH3H7rYfnzt7xFN82sD5fCagL,3688.470319,
bQq1t5nzJNE2ttjo4ibjwzQervNF2iSG1fhCvMjm7YFEmTj,614.745054,
WirKuNSzkXEUVXir3m929UvohVZshm6aMyvsiBZE6Fdki9Q,10594.296764,
aXCD4H9yxwJzSiABFjW2DEkEjZLv4vkWX85DNJHemye1LqC,2438.658063,
YkPiGnNmvnHFN5Vty6rX5KVnVW14MFg8x6Ly5rpZdb6yfPf,614.745054,
Y3DD9CAdyJsFezHhV1NrYsENivY5Mmvtgm1wgBGx2CnPu9J,614.745054,
YFnBU9kCEtLyxAhxSxHrrThr44tqyb6m7DDJm1o2Ab2GXd1,860.643075,
b4TE2v93UwxRm6xEviUKfqfZ29zNZSJna28s8JE9YzYzLTT,1229.490107,
YSAhjAtzBThXCMBznqV3uDyNTF3mg8nyECP3eNRHUb8Semz,1598.337139,
aet8QGVk2uvCPVhNn1UXD7eHg4kVmsWm9wkinRGbNBHzBqr,609.664516,
ZFxN6XpaJtXdESPDF9gNKWXQfwpTktFj2PZQ6F72U9de59v,1229.490107,
aFguF7nNpjudRvt24u5LKyrp31kyt4y53vp4s975JF2r8wS,609.664516,
aX5rPwWaxG7PAH1CTL9xiiN8tfLogEBGoMWaSFFzXoJBoMv,2072.859353,
YqkWDFH4WwTPMJFKAQNebd9rWyoijWQTAgmba3v28GgDY1i,614.745054,
XASE1VHerz194emjyFwCnfHD2DQh8hmg9a2TBfzCAa7P8GV,609.664516,
XMZVTJz8MBia1u1ay6LVXQuVNxiqbTW8bFK3ArnSN85mdwR,29138.915519,
ZhFiziZdvabcpMdfw1P1H1f6kvSQF75NTW77UuRBsgbNYRk,6147.450532,
ZCxV6H1ovCTHpyzpwrdAuZekPwvmNPbSc3LpQZWNTjQhryo,609.664516,
ZLdbQ8qg9QBq5Ak5X2wqpV7SJuXUi9VzLTH2Yi816Mau5AV,22622.617956,
YAjxvgZ1eZHTYYLA5crjt8BQ1o1CRzniyvGztKHQ9DpLq4N,1352.439117,
bWZEaH6xqPNWrUcSnZi6ZujgaZRWJfPMR29tG7moBi98xAC,853.530322,
ZbmhHaXUvWDF3bSYmJ4JMPwSPYnxmU7StZ5AEb9sMbW2rTo,5040.909436,
VxEK2SugDc2zPKiM6wcX83QF4BDkoyRpx1GnBnAioyAxhER,4549.113394,
aXPpMtDL8eCskttRT7cjr9yAYzJAmZDa1Gq6wyz1mTzxY2Z,1707.060644,
YZseWYqfHwj9fdwzrPEwaACnNRbQD2r7tXcc6u5oRnPxqzs,983.592086,
anG4KUYGQ4WqvF2c9u3mqFoxBkci4yJSBx8jyZ6xKfZda53,1844.23516,
a4xhbxKvxkrNnVASbhcYWrTbgtfWqsRYm9s5zTin4PN7D7w,6096.645156,
XkxqfMe8BJqwdgmnK8Q8jhniPw7Wnx39L7QrTKuieVgC5M9,737.694064,
ZqKNkbUuYPcnTtN2uRCNBBk9GJzUEgLk1ePLdEHZ94gmLJu,1828.993547,
ZcgbZtap4vS18yKCECtyQYwdmB3oAixfhmnW195LRAJfdDX,614.745054,
ZTwiJuDZApbNHqUtQ8F8UC5fTCfoaC5LDKBycjKnUk3r34M,11803.105021,
aqY6fPciEtneeKj9b211wizyVM5zMjSgfDswQkaNhRPUEGH,614.745054,
ZRZ9kBzwcKLGWEn7gXrEgd2xBKdrBpk8wErDKXCWbN4m59y,6416.645156,
b47wSDK2yuyv9Cjdxm4vNhDsf6adqDDyg3J8FUGw7PapsTd,1452.439117,
aH6YzdzwJJY1mxJrLrBm1PrCCzG9GyaQa6LeNheaMuYAiGu,860.643075,
ZUWjGhNGTHKQUYYcjVHiv8h4FNaVNKAAwuTHzJSV7XXj9pt,614.745054,
Wkm6rUNRrE49n9Uc2EYuKRSqHvrkvoQh9hxcALW1rwsTtdw,609.664516,
XjerrB5tv2MRvihvkffkgPuGRqFrrxhXuYBvgNemSq2pZSZ,2915.55043,
YPd4BS9uYe3Kz2t9KT817mQQnmNx3LjYMABYZTHUPpmAReL,6147.450532,
WEELHJAov3EPVtg5jeUFRYD44jN7ZJZx5LWYasXHpV4gznc,2377.691611,
ZFbVJgyhzz3ktHTDXTCDd1LxyghjkUkBbcmek7FQC6QMUF1,614.745054,
a9qhCrCsxE7pBW6fLX3rMSefNoxhqkZGzC2ksrvfxrJ5awi,1219.329032,
WXzSmPDiUdPGmPZrQRf3N3qagNRmMLjA3eu1ag7Q5Rjx6Ut,4917.960426,
WKVYPdykNFPyC3yDwLfXt4fH39ZM6efLkQuSLDEZZn157sT,614.745054,
XuL7xETs35hB4NWZpQedJV1tzfcFiDXwmWEyGXz3cHjUaqU,1352.439117,
WXfRvjunhbBQJCY27ex5jPSAN17iza4dS7uKk4Rk99UuLer,12193.290311,
b1MvAbVp1LWj2DaYsqvZdxMsixeSCm7QQwCndJowDGy2B6m,13093.290311,
W8GsNJHLY4k2jgHrX1Z43pcgNudQdSwZ4HXH2LuzLV5YyFK,4877.316125,
YkzUgrpdpd3cWi9pvHj7ykua7QTJfqEK5kwe6Af6PKccdr8,4303.215372,
XMaFnBtFFmVSACXjWfeeZDik9dLqnJAn7GLBVGXpKCqUrqy,1097.396128,
YRnesB3ytbkcrLsp8rpEtARbeNVUGCg7jHpEZtTm7NxYhyW,2438.658063,
Z6zTKPQoTCFo1yy9rAVyhSTkh2owagho9tcxq1EDdXmDV8R,609.664516,
ZTxYwp64GwYeq1xjonbULGnX4LJEtjTc8jwczmzMnj8yn9L,609.664516,
aTiU41p3HoGKCmimVYoSJMaW8e1dreSMa7hMPUaJXLnbzvd,29261.86453,
ZXUUcMhF93Keh9r9FQ9V6EA6MqFvPBsAGkw4SWJLvc6aSRn,2458.980213,
Vzv1ux2Y2zm7FzULqVYca4vRyHQ7WPi19wy3YDgkpZLpifq,609.664516,
X4ubnqBtVy6V6xqX978ypvMa5UkhrhM52DBSUb6tDdEG3AJ,12417.850074,
YJGneVf7Nyy3d4CTTycY1dP6DzD3g6wnQPKCmxZ3cUkrA8P,983.592086,
Wwooq9qSWV5LGpQwQQVWFutGqb5kY3fu1RRxNe1sdDzoxWW,2438.658063,
WoY6pUhPZtWHzbKD2CEiPRUkfnzdMN93KWJ6eVA4p3gCQcP,3073.725266,
Yvixikzanor5iaMrmXVYPQLxLnwdCoGt7ykDqBM5f2uSYrQ,614.745054,
bPGPti6WR52fUp6iathGH5VoB2Pz6MEAGWih3zXY6XgMJzj,614.745054,
ZRUe35esy5GtXUPe2PG3FYEoWqD7GrQvp2UeP1PWAprHp7Q,614.745054,
bQcQ2wgPbuEU5foj1VjWNnKV828xrYENibtNvfe3dp6JFnS,1229.490107,
XPJHDjepmhx6L9217nH8eMFR1FjiscbVQTiwY6DrkDsn2vC,1085.202838,
WDWuqv59HCP9iDFm9EGUL7Wg5sujQNkkBeEvUksE9T7CbJB,707.210838,
aeLJVea6KBFNfhyHAeXEWZEtEHXkwkjSfmhHfCzV9DzLvbg,6147.450532,
Y7UvaZ8djdgDmmqo2XLz8LsUuUiKNQLxXFeXqpWqtrVdUbG,860.643075,
YhySvRNaNowZuCbb24oLWBukMfBn6JxEEFRYqKd2VV7Ep2g,983.592086,
bHtqyABP83YVN9iLwAhcgypTkjCDBmnzSXAjkHUhetbyHG2,12294.901063,
VzjoQjK1QBn4oc5dN2oHavGVKenARAStqqWcuApNsPcHQ7e,1106.541096,
YLdvrVqXjvq9ujs6xARBqrsWHEnuP7QHYpGgJSxpyFgtK46,853.530322,
YtnvSNREPRQZaUKsTxaC3ERkDBSSRT4Qo1gEfXeU6dMpex3,609.664516,
XJBe5VDKXCsuWQnqP7c8QMcgXb4JtiB7zbUbjU2p7HRrRqW,1229.490107,
YcC9YwFDijzbwoHQ7uM4GR5JMPAh5G2B8h65X8YSAyZYi4H,614.745054,
YPSEKuoxXSBhNEh8ABCYHiYxwGuT2kLjLQPhWGteesypDde,614.745054,
Zxuoq71VdekZYdYZTxanjiyoweFU8fmgkvpy2XAx8fcmdiq,1219.329032,
bcCwvMWhepsVYTXcCm5aPR5PtPvURfUVDSpsE6D15X7KyAE,6024.501521,
XMC6semXLg8LKquGWPLePsHPEzDs9tg6uuT6EE7RYT7UyaB,609.664516,
aqnkmdBNaYv2LVnpVmPAhBcFseDoDihncnZ9vrdDKogwvbz,49179.604252,
ZU1i8XzYq5d4K1NS4GV5KUJ9UjXC6ofAEyNCz2UuLeHAa8P,13900.350954,
Wx45rP3QVynpy5ekChsPJo36ZcRuGvwYY49gBLkxpyHzfo8,1475.388128,
aupGP15C2kssrb6ZnFbBy5C2D12LrNqQKHt3SPswBb9btrY,1229.490107,
ZV13UpRBVPS7kVwD5ea4n8qiXicQxeVdyZDNkvQuceqEkeA,3657.987094,
Y7vYd8JneDbxffcCdDumi2Ap9LMoDL1YHGYtyDeoVFgZ4LU,614.745054,
XcXUeuTsCvxfvTUCde9NSxWLvPheoSPuL2UfKjUbmFUo2Sq,664.745054,
ZCyxNzmdHRA8ezJ1LwWvPBxpRBsosWj7D5DE35gAJ7e6DeT,1229.490107,
Wfd2iMsZ2YC8sLDzWQZQE7i4Cu46GmCP6zXGfvBZDGBdDC2,5163.858447,
aJGz3oSjy51AFkHHyscQ1PYSH8u8QdgfBFKGUzr98KYf3GJ,614.745054,
abnr1vVQGDqzhkuk6TcgmPhUY7LtwTzFMZm6aJeM9f1AigV,737.694064,
YUyqm5t6wNKxtzdnJACfSjJjfLn1q79hNCaWJqRR7qit2Wh,609.664516,
aqiGHvsTaPWZXbGenRM3NyRFLYaQKiiLcL48JjgqwrzWEYR,614.745054,
WTQmDHopYgKrxspDhqX2kAmLpTMCVB66fy7xuMLvr4mvznW,1106.541096,
bHy7fJL6ticyPPyoNWQaPNuA9LKxCCRFyxc5YUChjf6BpDX,60859.760261,
Wa2WqEq12SXZ6rtFSpJDXYneAEMhzRjvHNFKJEPVUwNQCaq,3048.322578,
Y4vdsssCAYKnCY1h28LnsVcw1dM9HH5d2ifg2BmebHG4kMx,3688.470319,
a2DwA1111HbpkvPpU6KxgNLbnwRQFESZn3PEgbWvyY3BTCw,787.694064,
YQ5cL6QnGe8KBV3H9Yf9gLiNU6FyM8Z654UBFv7Cb4Gp4Ca,860.643075,
WpBx9akNajgWJRkE1qYhuH7fG75AJ91seijMjAo1bjcyryE,609.664516,
X8Gzh9TVH5v4ejY621JHcsdK5ujRfvsGb5tGeQMwJJhYm9r,6147.450532,
Zpw6zUqzhD6ehhraqYBMWdDj3FoFpPpvi7zfHaowwFSwG49,402458.980213,
Y36QEA7s8xhrLTDJAEm5kFNLNnLywaw2Hz2EdPVv3dssW6r,2336.031202,
WiaaBbgSbuRbBUHq3FS9yqYjr8Zc4TwPQaf6b74Q3MvmWnD,2458.980213,
VxL4xzEEgQTWvhx1oggjzk398uMe8mcAusCHb2e1HakpcQD,2458.980213,
afJciKNvkRPYFjDSj5LUWX79N1hzy8aLzrrjX3gHtWHTT3U,9590.022829,
bL9JU7Fa7mdk8ZN3DbmYQXM3tj8nU6nN7JMimSetf8goDZc,8975.277776,
ZHguBFwGRnLTBuGwexKq6139m49mnSj3MQbJapZukdcXEhy,4057.317351,
W8HiEXWt7FA5bwM3UGs1drpNm32cJjuTttY9DsS8uQxJJDq,114342.579885,
XvzFHDM1zVkbFRz3i89T33gi1Qr4yyB6yLqk8hvkMAn6hWa,9221.175798,
Xf4nFcTF6dkqnQACQRePnx3EqWnG6jmPXcgMkXhehFqsG6B,13209.397837,
ZZo4tCseqY4NwfkVbAZHM85rUcx2F7LsCpved5F48B8igPf,2458.980213,
X5fKgX1pH7oiguErrwJE9fsoKiqMAh2cSKitXfa33kvdmQQ,1156.541096,
Yd7edXc55m5ptTbHeDi4nepRLuAnZjtWuNUDbMQ1QoJEHKo,36884.703189,
WPrsMyhRpR1UeRZUNDMqiFkvPT2fa8wvQ8ds5KCXEYoTkZn,614.745054,
aRxgkbJRuCvaL5TACyeo4tLbJKmNvaHBqbKvG5CqT4zaqR3,614.745054,
bTkM8S3hmMTMv7LR3Ayrdqx9yT4aKWLgca47QoWJhSAvLRL,9147.450532,
bNnJzYzXXsyNrWEtrUTJm6Q68GqW9YnomXtn7a5U4DJ6KYC,614.745054,
WTQKNXSevAqhBxN3Cjk3YqkYbWZgvwkWZkRrpjVdnc2dKdw,12294.901063,
Xou9ftWL7BCWekKa3qkvubXAs5Lk5b1DdeCtqdBA97rt2Py,1844.23516,
WzfDoMnfvoGd8kKukmGb87MaGwDHooQHyJgPKbvZyhrMfVP,614.745054,
ZM4khY4Ry3raFWepnoXuBHhQzr3UKrBvUggSNdJoZChkewY,914.745054,
XUUUzJ8Ju4JibqdLGZjxzfhxaHxwresGo25eGQrPuLHmZoi,61474.505315,
aXN3ZeoHkdenVgy8jkwjoLWobJuNREyCFNZm9HZ5Eftkc6s,3614.745054,
YLQcdHnQUrHigCKCwLvayw9AM4qbT625Vcd6ALQ5HoXMgoo,614.745054,
Y7KM12cqVyaG33DvPKpL9dWBBWNrewFYjfRFF92V8Bj8oKN,2140.133181,
YUPEM1xk7kpmfHbpMYLZ48KSHsvAmPsBeB3QkWonkd2q54L,614.745054,
XSJvQ1yZykSB22qe8NKtF4k683Fz1hWrL2fLWmzfF8jSGth,9632.699346,
YoQFJHtjwyMfVgDDiwxSfjxmN1VzNb8Ry2cgqtYEniZQFRY,1219.329032,
ZUuFH91rRnog8FgHLuBsVADLmAnmYqRMquGjFtG8ay61dUN,860.643075,
aHC712afy7jxU4NNvoEVSxFxWfS16VAFUeYbEPrenbQF22f,1721.286149,
YwVFnRvc7idBfDtpzDa1HycczUkbKdRvtw4KUkHdVwDweAy,6096.645156,
Wg57AQA8pqxaE5qF1wDSij7sqgrQzx3AxNqzr5hhpZtNysz,609.664516,
ZLcLb9pv8WHDJB1eNCh2a39wqARBJQhHi9WeMkjKGJ4hHXx,983.592086,
XUkeCeNvqM3UqhD3KTvDpFRcFSHTHnu7KPgyXiBXDPjHhVy,460086.525784,
XUbswjYLqSZJRvZyNjJGWac1KwAjuKi8J3RSSQWJ8PPC9U7,12294.901063,
bTjkZPYiZnHf1R9Bs4ftqC4dKUc33R6fz47Ne6JQJr4Lxyd,609.664516,
a4RfsJcKKdyg7HtcxZUjXYeEnYRtPM3CJKSbc7Cjh6XRSZQ,2213.082192,
bTbCCVKzU38MAKwt4JaPNjduaaw5y3eYWwK5AikvVuxBKpf,1229.490107,
WzLmo3UzMMNBos2pK7AVKV5jwgmAszFi1NBwbqHczYcHygm,8535.303218,
b1cZP2RoLuX8KeUd7mYESnWJnLn3YwUM75PTDq6ELXSjCPV,3319.623287,
ace9HDznSNi8vVRrujn7UoAmwo8kFkmuZJg7npxvNN3ZG73,3688.470319,
YykoCgdNJPPKhACENSh7aeUSHcszGcXkoGehavhDrUygBAR,614.745054,
ZtEYUcGKioiYbTSY4tAE2Hmq32mppWTdEVKiZyvChhDhtDZ,614.745054,
YaR2RVZyfbEG9kbHny5UZXZ2wP2wGLLRLiUTAZ9553hnDLa,112078.692317,
XfFHWL7wynm7HYNwNZG3uvY5sSBvg8fQB2YxbLPtZfyKxw7,614.745054,
bBqXMMw4kvCqF7vjaXKtEqLSDpNKZKQzBaic2FkWLRLxxwh,983.592086,
XoaWpdDgbQ9U4BEUkLXLjZM7yT6uGmfeRMuBLbyCwE9kmwA,1219.329032,
ZG2hS91JjsFgtZvjNF33y3gUMRv2KaZmSjo5ZxGaFiLfV4N,182899.354654,
YvaoAE5XyXU6twzBxveNfVbQW2S76yCJQohfHrK7ETw5pYm,860.643075,
Yy5EeDuhjMAJgeqqyKcsLFs1XGWLH7d7xSd4tg3ARqC8sVr,1331.100859,
aWobuoMUj7ccqvcQiwxpoQHZbxYmRLHZAsYvpsDZv4pjTFT,6024.501521,
Y7FHPNYMh6uvgfGCzo1fMNgXLoCi8bcPU85H8CoSbridP4Z,737.694064,
aFKEikgS7yNJFxtFwkVFCxKpTw9XcedmmASbkiC3Np5ZUhb,9221.175798,
ZWo54YuSyU3NGHYjoY2c5evUZmTcvWvRayDvgavXtfwKxRS,24589.802126,
X2bR4Chm34pcRJwAXvVVKNwjcZJmUp2sVKHzuq2Jza5bgwc,1844.23516,
bA929AFKw6TvhoLE4AQwykQAMC6ksC2BUNnZjX4rfcTK8Kw,792.563871,
aJ2iy7Mw6LFkxQqUFHjEmMPRmDzTeL9ws1BvSxgyERDLv2r,1229.490107,
WDasvvUXC3aWmBzWb2T7ZFvCRtfGrTemG3DWWg5Y7iKW8VZ,30245.456615,
WwDXv7LZmTJgvBP3usSPMef9J2Y6t3UucaZdWzXAtMcuFX5,7991.685691,
YiTmuAnrwnKZ1it8dtPn233xT3ucwrZ9UjipDdryadYm2dh,3688.470319,
WqnxRgZxcpwn835Ns4QTo7ppkhPbRbU2EKheerjHKwhnXcC,12294.901063,
bHvfm2wMojcqqf47iV9HxShEUx715B9u3v3rY4VN9Li82sp,9835.920851,
VwYQKUSN1tfjbdyRY3wqhKrnrwTesJvxPW3URQeqpChSZxf,2336.031202,
XDZL2Nka3StgU3X7JLhqatwpu385xFChRadsz6mGri6rQmG,14385.034244,
aRxqmVj3BSxboydkX4z9pA3Ea2ZaccMky3qmcjaMM7UK9a7,5564.745054,
beZ2vPTUCybQ7tMYoSFmQdhHZohMn44Qo6VT9VbRd5DYDog,1229.490107,
XK5ywWjSgnf2d2tbti8CdeY5uzUGYsvW9XDAGaMT7NGPHuw,1229.490107,
Y2dVNJWrE8N4AGiYqzRo1X4qPtLfagTTS4LmQAqU1DzmyLB,731.597419,
X2oW3KoyfUjNUGZKMKKdNpfQEa1dFkK3qJ9RDPxzj9CYAFS,6147.450532,
bYi3b5DvLeM2VwBaYzdkLf1D9sEeXrac2UzBpeEGJxyvxdm,1352.439117,
ZjePh7gg3g4qGLWBixW3S8pmJrPbKuGgq7is22RDkn6h7x4,614.745054,
YhKYveH1Cm15EDXzyTnuaewXQK2j6NM6pvwgH1EL4NsDuAJ,4267.651609,
X5ezXYuzdBTJhku7b7ttKDnGhvMtKTGJcZUo4jToJuUWa9J,6147.450532,
ZUvp7N5ZByei1mYmUoBU2WeFWAkNGY5dnmpEsh7gbATycd9,1844.23516,
YdJKtSkCLPGpMM6kFB9p12W29ZoXRK3oTxg3ncsNxR2XKkB,664.745054,
ZtCxpEBpFwVERtxQYD5imj2um4uA4AwkJdpXJfa4kkjUr8n,609.664516,
bgnxSjZ4jBGpEB1d57DYXjEvAxsvEApMHjEQjkh2vZZEw7A,5286.807458,
a7b1bVnmiijqejaA2BPBuhdMP9WmDYdzbki2RTQPXh1kYNS,983.592086,
apcnMgpftfbdGyCKGpXCgoYhrpV1P9YaHDZJmGhYuWMkpo9,609.664516,
XD1ySMMNASkQq96i5g61jAPwaDUW8ptrN4tgb7Ro7Cj6cMh,1219.329032,
XXHxLU2x7jL313AW34rU5ux1Gm7x9fAujMJ63q74NX26cZm,1229.490107,
YUkhnWfKrwNHXpDv5CudG2Fg2Vg2dEL7hX1tMkut3Wyfk1j,1463.194838,
Y1xbNqBpUXh3msyX5S8Z87QFRbWvvunhPexzikDKDb7oWQM,1229.490107,
Z9YrCTfktEtKCNMTWitfcGjeXFHzkeMH8ttRg1pcMNNRw6H,36701.803834,
YmBADgCdZ8A37UXtzvGj68SdthqXcKxegdnTa5fXhrS9w6k,1229.490107,
YJnRFhEeDaNJ3Qt95FYx8jhrdnKoREQzvvYefQeSKChtCCW,614.745054,
Z1jBF2ejAwm2bZwmTe4UMD5kzfc6Pwwc7H8XTRmvKpw7tVs,3688.470319,
WfrCtMKkUbxDU3EhU8WW9hFvXFuoBZm25R6eFzCcCNbokKo,1331.100859,
b6QhFrqzy21mY6TXUGBUW8P3wYy3a2DSUVzwhYckQ7HnjEg,12294.901063,
a4jqH9pv1neE436nvUvegdf59v3UoqqvKn2kEaYCvVTx8YB,10450.665904,
bTYas7RLyhU62MygVnAWUEYCKFQGoFvdtf974gReiAVts1i,614.745054,
VxPrekDxtk9t1aDQVDbqt2xE8eFNxti8xNTTNbfEyeT4KSh,3327.752148,
ZyrdmPoFFMa3nJrjj3ZLQe7mBQzbzUC2m5hQ8iCitTSyMSh,609.664516,
Zjj56uNoHhU8fXSeXnGbJLSzr2yv8YvjDE1M3dnX1TTfQEb,2316.725159,
YB4a3moZZPGhhRK7LLK349qpPCAGokN4SyaUSr8tRrpj8LK,3292.188384,
aTYhu6s62WyR7bMHNsjb2uhCpB3HDkTrDRYjDMf2RLnpnz8,614.745054,
Y22ontkXryLR56ctSYnrjntUthfYKZCXtRHB5h7E8Yb6muV,377991.999618,
WAo55X4AyaWeTbwLiEbAEJbwi8br6AEPeCXGqDmrszy5nfJ,3048.322578,
ZZe85ESzpUJXwYfrN3n7AoM3R29q5T5J7QdPFjyoGtzwvJH,3073.725266,
a7b4P1CSoNByKZvh5HK9mEG5z2YMUmGDW3eYDMqx2WdoBaj,614.745054,
bBeBxifbcQqncHCArGPvmWrMTA2jSaHDSiXeQLkbxXupWed,2124.23516,
asC1DLwrFRtA4dDQagZi2g68gXyp2q3DJywjRSKfCJauumq,664.745054,
YzF1hBLuUqDWiqAjNcNML5M4gy4RZmPzsm2Lk45CaeLC5fK,1475.388128,
XzbpGJQnpAAZ9chGsCf5rwJmedNFp25KFJY14r3dvsntCs5,664.745054,
WQ9aYCxyxgvTW75juhdyLVKtoBFWbohWB1USUKcgGqtWDgU,614.745054,
aBt8gohE6GAbU9sXKwrFz8FgD9GKmfP8u8FJnN4McL4Qosm,7991.685691,
X7nJCi1BpqfQJvBTc54pxtXvo4ac93H5sfpWGuwejKKv1rM,11434.257989,
bP1r3ovScFLBVLJNAmJSoRUj7ZTUKMfWBXpjdX88WG4btBL,7315.974187,
XraSx63XDRbQZDpeZgtYFfSELH3L9ByrFaSWfPBUoTNQKQ7,2438.658063,
YkdfPsMbcjLKPsfLexe1Eo5NyN3xtGd1dmwaQhVwBPfhv8S,24589.802126,
ajxzowjrisHiWtecSkVZ1D4k1TgL5iWpFARHmSwxPNGnv29,18442.351595,
Zhrcyqo1cPSUXp4ZuyrEAthqAfw4kTiAX6duXQsb9otA6ye,737.694064,
X5kpHPJjbWNQk3Gawy8MaBjs2KcU3nxVk6PFme1Go7GXpY9,2090.133181,
ahP9Lf7a2mSEz76cdzGCP3Wa2nLHyPdpxSNAMtf2BhGDk7K,24386.580621,
WJHgohDspQ5uRWxkmDh9ABBeBY3HsC9sH7B4uqNWSsPKNgX,737.694064,
Z7fHczwmKuFZzaDmaxWPZVFo79vHsiMHvdJLjeQcNhHMQFX,983.592086,
YSeYaiWiGmKFVYVbgjJdXRTYHAaaQ2mMxiee9Le3txZvKKE,11048.806871,
bhU2HUJvTG7MLAy6qxUkLorMcUxHmfmEPR8kc6vEmfN9WMN,614.745054,
YkgzgHW3dnpsf5zwEJ4bGgsZe5bv8VymNfZ2muiRLeyDoXd,2508.980213,
Yei4PeikMYgvmcgg1zKMJ4kk2HpAbRJvVPPsXcxgrU2pn7P,7025.144596,
aKoS7fPDx3n34Jab4hMWoxgcUA2GenUWhMSazTUGQUwBfUS,135220.962681,
XcyuAgctAFKyhxzN47ufwCAEt8PNV2PpbB5b7RaWidRp1w8,609.664516,
bGrddUbtAZusuJ4WQWHbP8BN27fUxtBSVYR5tmpUJHtSjZQ,5040.909436,
ZFiCJqD54LEVPaev4u2qqcWNwRbTaQVh38B972TBLiJDsaA,1967.184171,
Z7uu5xVyHc9H4twQNt6TD3VYPbDEPSgRqL22ZBg7seZ6n9p,4755.383221,
Yvo4ujuU1wwL1FB2p3eFYx6WYs3ktFJvD57bopoPP9DM4bP,1844.23516,
ZSQwV36EugG2P4A6zW2FYQvFzinxiSF75CR76uXvjgVLgcv,609.664516,
aq6zwSRpLoZGwmdQVVSwToVkJco9XaGhegCr859es73RrcZ,1106.541096,
XPDbR2gJEaFY6J5rrqxpbVBupb8kSUTFbYY6b7QEEUvH8Go,798.660516,
ae536ZaRrrrgR2CcwADMnCgYXt8ikgJ995AKx8Xub7hS6Tc,609.664516,
ZX6oFA31pyMKYgmariEaSMMy9ZCBKXMMAwRJf9PXnqXqa3C,20901.331807,
ZJGEhMfmEK9QL3pY2SbqgnnRkNt9W5PAn1zqT9WZrTGHvkD,1229.490107,
ZEtWf6YubeH6kDFccn1KnABaTVHKGxhxfP7ArZz3ZW5Kg1P,609.664516,
XMh5LHjUjTwQKGe7khki88Qk5AhWYoMLLs5Ezdino2A1BFu,2438.658063,
WXyag3zZAKpaXs7M9skTNCNymAxJ8eDnYYNARVYFcTDyrFo,614.745054,
X2MPFzZvQtbrSg2dv5S4hi8XL9skUEPLvL5KXcEouDTBEvy,7622.838659,
Zvmb7gYvXAVxKtjReoy5PA23V7a5Yke8CKcvSwn7avykhkP,1479.490107,
asYhni47n5ybgiZfaFq82WuamEhDNZf5BPjVfsWLd8C5onq,3565.521309,
XuBzpe2bNKmL8TXoif5vz9YjoC8QN6ADjwpBKqLvYup2SMY,4917.960426,
YcsHZwN6eHVoNh6muiLC2SWJhjDVaAhBK6CF3SZA6qThHdd,1844.23516,
ZtRyXSKkRucQ3qfcFzdus6FxPqRP7eYKt8f2QtE69T71nuL,1219.329032,
Zbs3SobYq2qPsN5Fc1xAdaaQZMvhjPoKLfTHhQKrxmJdGwx,6096.645156,
